order_id,customer_id,order_date,status,payment_method,total_amount,shipping_days
ORD013505,C1985,2022-06-07,Delivered,Credit Card,165.6,1.0
ORD013506,C1780,2022-06-21,Cancelled,UPI,17872.3,
ORD013507,C0311,2022-10-27,Delivered,UPI,569.43,9.0
ORD013508,C0718,2024-06-17,Returned,UPI,9549.43,
ORD013509,C1374,2023-07-13,Delivered,Debit Card,2777.26,4.0
ORD013510,C1710,2022-09-18,Delivered,Wallet,12652.45,2.0
ORD013511,C1181,2023-06-28,Delivered,Debit Card,10555.2,4.0
ORD013512,C0783,2022-01-01,Cancelled,Credit Card,5879.88,
ORD013513,C0995,2024-03-13,Delivered,UPI,4768.98,8.0
ORD013514,C1737,2024-07-07,Delivered,Net Banking,4610.27,9.0
ORD013515,C0347,2022-04-22,Delivered,Debit Card,10936.42,9.0
ORD013516,C0717,2022-03-17,Delivered,UPI,13090.14,8.0
ORD013517,C0279,2023-01-15,Delivered,Credit Card,8731.01,4.0
ORD013518,C0466,2022-10-08,Cancelled,Wallet,2875.9,
ORD013519,C1529,2022-12-15,Delivered,Net Banking,384.34,2.0
ORD013520,C1161,2024-01-09,Delivered,Credit Card,2470.35,10.0
ORD013521,C1780,2022-10-25,Delivered,UPI,5868.37,6.0
ORD013522,C0325,2024-12-14,Delivered,UPI,15736.5,1.0
ORD013523,C1102,2022-03-18,Delivered,Debit Card,7181.65,4.0
ORD013524,C1369,2022-06-18,Returned,Wallet,4641.14,
ORD013525,C1348,2022-05-15,Delivered,Credit Card,6922.79,3.0
ORD013526,C1278,2024-11-07,Returned,Net Banking,4331.1,
ORD013527,C0018,2024-10-06,Returned,Net Banking,12805.75,
ORD013528,C0042,2024-01-13,Delivered,Wallet,4384.91,7.0
ORD013529,C1724,2024-03-16,Delivered,Debit Card,9206.66,9.0
ORD013530,C0092,2022-03-14,Delivered,Debit Card,2163.11,2.0
ORD013531,C0054,2022-03-23,Cancelled,Debit Card,5501.94,
ORD013532,C1363,2022-06-23,Delivered,UPI,6630.61,5.0
ORD013533,C0827,2022-04-12,Delivered,Credit Card,2607.38,1.0
ORD013534,C0892,2023-04-09,Delivered,UPI,375.48,5.0
ORD013535,C0223,2022-02-11,Delivered,Debit Card,2545.14,6.0
ORD013536,C0371,2022-04-26,Delivered,Credit Card,10373.77,5.0
ORD013537,C0813,2023-11-08,Delivered,UPI,9766.59,4.0
ORD013538,C1216,2023-02-17,Returned,Net Banking,2033.97,
ORD013539,C1109,2024-09-12,Returned,Debit Card,10690.48,
ORD013540,C1847,2022-07-13,Delivered,Credit Card,1068.17,8.0
ORD013541,C1817,2022-04-11,Delivered,Net Banking,1026.3,4.0
ORD013542,C0029,2022-01-15,Returned,Net Banking,5067.54,
ORD013543,C1323,2022-11-18,Delivered,Wallet,1487.49,2.0
ORD013544,C0600,2022-07-24,Cancelled,Wallet,582.86,
ORD013545,C0519,2023-06-30,Delivered,Wallet,12204.91,8.0
ORD013546,C1196,2024-05-23,Delivered,Wallet,14844.42,6.0
ORD013547,C1797,2022-03-09,Delivered,Net Banking,5301.33,1.0
ORD013548,C1100,2023-12-26,Delivered,Net Banking,9237.35,8.0
ORD013549,C1188,2022-08-17,Returned,Wallet,6712.11,
ORD013550,C0984,2022-03-27,Delivered,Net Banking,8371.14,1.0
ORD013551,C0710,2022-04-19,Delivered,UPI,14833.22,8.0
ORD013552,C0941,2023-10-23,Delivered,UPI,6778.23,4.0
ORD013553,C0446,2022-12-21,Returned,Net Banking,5915.51,
ORD013554,C0219,2024-10-30,Delivered,Credit Card,16723.24,6.0
ORD013555,C0329,2022-09-05,Returned,Credit Card,5346.18,
ORD013556,C0113,2023-08-02,Delivered,Debit Card,2914.15,6.0
ORD013557,C1762,2022-05-07,Delivered,Wallet,13381.39,4.0
ORD013558,C0275,2022-07-16,Delivered,UPI,2185.98,9.0
ORD013559,C0700,2024-11-05,Delivered,Debit Card,2756.73,6.0
ORD013560,C0846,2023-03-09,Delivered,UPI,8113.07,7.0
ORD013561,C0649,2023-02-23,Delivered,Debit Card,8028.57,8.0
ORD013562,C1265,2022-08-20,Delivered,Net Banking,2616.27,4.0
ORD013563,C1839,2022-03-23,Delivered,Net Banking,2638.95,1.0
ORD013564,C0358,2024-08-22,Delivered,Wallet,8662.85,9.0
ORD013565,C1748,2024-08-04,Delivered,Wallet,10062.02,5.0
ORD013566,C1875,2023-04-19,Delivered,Debit Card,3966.93,9.0
ORD013567,C1943,2024-11-13,Delivered,Debit Card,2476.24,7.0
ORD013568,C0007,2023-05-27,Delivered,Wallet,14549.49,2.0
ORD013569,C1430,2022-02-09,Cancelled,Credit Card,7853.7,
ORD013570,C1715,2022-08-20,Returned,Wallet,6662.1,
ORD013571,C0694,2024-02-08,Delivered,UPI,6134.44,1.0
ORD013572,C1379,2023-11-16,Delivered,Net Banking,3075.53,9.0
ORD013573,C1779,2022-10-30,Cancelled,UPI,5545.38,
ORD013574,C0820,2022-05-20,Delivered,UPI,4004.86,9.0
ORD013575,C1393,2022-07-27,Delivered,Net Banking,3776.86,8.0
ORD013576,C1905,2022-07-15,Returned,Wallet,12657.69,
ORD013577,C0888,2023-11-04,Delivered,Wallet,7375.98,1.0
ORD013578,C0707,2022-07-28,Delivered,Wallet,10131.27,3.0
ORD013579,C1556,2023-11-26,Pending,UPI,2582.43,
ORD013580,C1862,2022-12-19,Delivered,Net Banking,10483.22,6.0
ORD013581,C1767,2023-02-03,Delivered,Debit Card,7270.68,3.0
ORD013582,C1832,2022-02-12,Delivered,Net Banking,10751.86,4.0
ORD013583,C1310,2022-04-12,Delivered,Wallet,624.48,2.0
ORD013584,C0872,2022-04-12,Delivered,Debit Card,11866.81,5.0
ORD013585,C1098,2022-10-25,Delivered,Debit Card,5889.49,7.0
ORD013586,C0331,2022-03-11,Delivered,UPI,4708.81,6.0
ORD013587,C0341,2022-04-09,Cancelled,Net Banking,10443.25,
ORD013588,C1388,2024-02-01,Delivered,Net Banking,9510.91,9.0
ORD013589,C1583,2024-07-12,Delivered,Credit Card,2775.47,3.0
ORD013590,C1498,2023-07-29,Delivered,Net Banking,9392.49,9.0
ORD013591,C1236,2024-01-28,Delivered,Net Banking,468.87,3.0
ORD013592,C0147,2024-03-08,Delivered,Credit Card,9118.77,1.0
ORD013593,C1712,2024-03-18,Cancelled,Credit Card,4774.72,
ORD013594,C0971,2022-09-04,Returned,Credit Card,4301.19,
ORD013595,C1141,2024-08-03,Delivered,Credit Card,14146.68,6.0
ORD013596,C1976,2022-01-04,Delivered,Wallet,2320.51,5.0
ORD013597,C1337,2022-06-26,Delivered,UPI,18918.12,1.0
ORD013598,C1321,2024-04-15,Delivered,UPI,12688.55,3.0
ORD013599,C1199,2022-08-21,Delivered,Net Banking,10153.01,8.0
ORD013600,C0380,2022-11-28,Cancelled,Wallet,5860.8,
ORD013601,C0248,2024-05-10,Delivered,Credit Card,1718.01,5.0
ORD013602,C0122,2023-05-19,Delivered,Net Banking,10818.41,8.0
ORD013603,C0396,2022-06-09,Delivered,Wallet,3270.24,5.0
ORD013604,C0445,2024-01-19,Delivered,Net Banking,5097.74,4.0
ORD013605,C0788,2022-01-23,Delivered,Debit Card,15028.69,10.0
ORD013606,C0649,2023-09-05,Delivered,UPI,9695.65,10.0
ORD013607,C1401,2022-09-13,Delivered,Debit Card,17038.71,2.0
ORD013608,C0598,2022-03-29,Delivered,Debit Card,12455.88,8.0
ORD013609,C0343,2022-09-02,Delivered,UPI,5162.61,8.0
ORD013610,C0218,2022-09-18,Delivered,UPI,7840.74,9.0
ORD013611,C1318,2022-10-19,Delivered,UPI,2491.77,7.0
ORD013612,C0433,2024-10-01,Cancelled,Wallet,543.55,
ORD013613,C1075,2024-08-25,Delivered,UPI,4631.97,2.0
ORD013614,C0270,2022-05-22,Delivered,Net Banking,5266.95,7.0
ORD013615,C0287,2022-03-18,Delivered,Debit Card,11112.55,5.0
ORD013616,C0077,2023-06-30,Delivered,Net Banking,8430.38,10.0
ORD013617,C0781,2023-04-18,Delivered,Debit Card,2911.5,5.0
ORD013618,C0473,2023-06-24,Delivered,Credit Card,13136.14,5.0
ORD013619,C0622,2022-04-22,Delivered,Credit Card,4442.54,9.0
ORD013620,C1865,2022-02-20,Delivered,Debit Card,12587.23,7.0
ORD013621,C0667,2022-02-09,Delivered,Debit Card,6848.63,6.0
ORD013622,C0605,2022-05-23,Delivered,Wallet,2644.6,4.0
ORD013623,C1754,2022-10-27,Returned,Wallet,11914.94,
ORD013624,C0744,2022-10-03,Delivered,Net Banking,7070.36,3.0
ORD013625,C0417,2023-03-31,Delivered,UPI,4014.57,3.0
ORD013626,C1528,2022-07-11,Delivered,Debit Card,14337.05,2.0
ORD013627,C1601,2022-07-06,Delivered,UPI,3781.55,3.0
ORD013628,C1197,2022-06-27,Delivered,Wallet,2785.75,2.0
ORD013629,C1360,2022-09-19,Cancelled,Debit Card,3612.58,
ORD013630,C1605,2022-03-14,Pending,UPI,7960.69,
ORD013631,C1769,2024-09-21,Delivered,Wallet,8442.81,7.0
ORD013632,C0115,2022-01-08,Delivered,Credit Card,1334.97,10.0
ORD013633,C1439,2022-08-07,Delivered,Wallet,9286.94,2.0
ORD013634,C1036,2023-12-20,Delivered,Net Banking,8213.65,4.0
ORD013635,C0033,2024-06-27,Delivered,Net Banking,3840.12,8.0
ORD013636,C1704,2023-12-30,Returned,Credit Card,4588.99,
ORD013637,C0455,2022-08-12,Delivered,Credit Card,5404.07,10.0
ORD013638,C1254,2024-01-15,Delivered,Credit Card,12250.09,9.0
ORD013639,C0618,2024-01-16,Delivered,UPI,5095.21,10.0
ORD013640,C1127,2022-03-23,Delivered,Wallet,2629.03,10.0
ORD013641,C0170,2022-10-11,Delivered,Net Banking,14325.33,6.0
ORD013642,C0956,2024-12-10,Delivered,UPI,6193.96,2.0
ORD013643,C1921,2022-01-17,Delivered,UPI,3891.88,1.0
ORD013644,C1069,2024-03-25,Delivered,Credit Card,9437.66,4.0
ORD013645,C0056,2023-03-06,Delivered,Credit Card,8772.33,4.0
ORD013646,C0690,2024-10-27,Delivered,Wallet,9272.12,2.0
ORD013647,C1479,2024-08-04,Delivered,Wallet,3870.15,2.0
ORD013648,C1606,2023-04-29,Delivered,Net Banking,15213.42,6.0
ORD013649,C0656,2022-11-25,Delivered,UPI,2051.92,6.0
ORD013650,C1714,2022-01-22,Delivered,UPI,1325.89,1.0
ORD013651,C0119,2024-11-14,Delivered,Net Banking,9859.09,6.0
ORD013652,C1835,2022-10-29,Delivered,Credit Card,7426.29,9.0
ORD013653,C1401,2022-06-29,Delivered,Credit Card,8029.28,10.0
ORD013654,C1816,2024-02-19,Delivered,Debit Card,550.14,5.0
ORD013655,C1961,2022-12-21,Delivered,Wallet,11798.33,7.0
ORD013656,C0652,2022-10-24,Pending,Wallet,471.26,
ORD013657,C1042,2022-01-22,Delivered,Net Banking,3355.68,5.0
ORD013658,C0190,2023-01-31,Delivered,Credit Card,1805.79,5.0
ORD013659,C1033,2022-07-16,Delivered,Credit Card,1289.5,8.0
ORD013660,C0029,2022-12-19,Delivered,Net Banking,6272.16,7.0
ORD013661,C1675,2022-11-27,Delivered,Net Banking,1817.31,2.0
ORD013662,C1261,2022-11-03,Delivered,Credit Card,15432.78,7.0
ORD013663,C1256,2024-04-24,Delivered,Debit Card,9950.25,3.0
ORD013664,C0646,2024-07-17,Delivered,Net Banking,3707.45,7.0
ORD013665,C1594,2022-05-13,Delivered,Net Banking,9686.79,1.0
ORD013666,C1353,2022-12-18,Returned,UPI,3320.31,
ORD013667,C1749,2024-04-24,Delivered,Debit Card,2035.07,6.0
ORD013668,C0741,2022-06-10,Delivered,Wallet,2678.4,7.0
ORD013669,C0898,2022-04-16,Cancelled,Debit Card,3025.67,
ORD013670,C1150,2023-07-25,Returned,Credit Card,5206.79,
ORD013671,C1837,2022-06-20,Delivered,UPI,963.56,6.0
ORD013672,C1308,2022-06-20,Delivered,Net Banking,10974.91,5.0
ORD013673,C1660,2022-07-14,Delivered,UPI,5809.13,9.0
ORD013674,C0453,2022-05-22,Delivered,Wallet,1833.87,2.0
ORD013675,C1161,2024-01-01,Pending,Credit Card,3508.82,
ORD013676,C1251,2024-03-25,Delivered,Debit Card,12203.23,3.0
ORD013677,C1431,2022-11-13,Delivered,Credit Card,13337.66,3.0
ORD013678,C1944,2024-12-23,Cancelled,Wallet,4441.36,
ORD013679,C1645,2022-04-03,Delivered,Debit Card,2816.2,2.0
ORD013680,C1999,2023-06-20,Delivered,Credit Card,9026.94,9.0
ORD013681,C0379,2022-04-20,Cancelled,Credit Card,1555.86,
ORD013682,C0662,2024-02-29,Returned,Net Banking,4444.52,
ORD013683,C0044,2022-07-13,Returned,Credit Card,6992.03,
ORD013684,C0420,2022-12-31,Delivered,Wallet,12579.9,1.0
ORD013685,C1359,2022-12-16,Returned,UPI,16403.29,
ORD013686,C0692,2023-03-16,Delivered,Wallet,5790.71,2.0
ORD013687,C0314,2023-05-28,Delivered,Debit Card,2256.5,10.0
ORD013688,C0724,2022-03-31,Pending,UPI,17111.45,
ORD013689,C0061,2024-01-15,Delivered,Debit Card,6185.47,3.0
ORD013690,C1689,2022-04-22,Returned,UPI,10072.74,
ORD013691,C0004,2024-12-20,Delivered,Wallet,10476.13,4.0
ORD013692,C1885,2022-10-13,Delivered,Debit Card,7101.26,8.0
ORD013693,C1577,2023-03-25,Delivered,Wallet,10129.04,2.0
ORD013694,C0813,2023-09-07,Delivered,Debit Card,11826.15,6.0
ORD013695,C1536,2022-08-17,Delivered,UPI,650.4,8.0
ORD013696,C1730,2023-01-21,Delivered,Debit Card,1367.54,6.0
ORD013697,C1781,2024-11-12,Cancelled,Net Banking,15338.95,
ORD013698,C0209,2023-06-06,Delivered,Net Banking,6032.75,6.0
ORD013699,C0318,2024-08-05,Delivered,Debit Card,10246.97,3.0
ORD013700,C1025,2022-04-24,Delivered,UPI,5885.47,8.0
ORD013701,C0601,2022-11-15,Cancelled,Wallet,11425.01,
ORD013702,C1463,2022-11-22,Delivered,Credit Card,11473.66,8.0
ORD013703,C0302,2024-10-29,Delivered,Net Banking,476.91,5.0
ORD013704,C1122,2023-07-12,Delivered,Wallet,5147.9,4.0
ORD013705,C0399,2023-05-17,Delivered,Wallet,5680.66,5.0
ORD013706,C1383,2023-03-17,Delivered,Credit Card,10090.83,6.0
ORD013707,C1258,2024-11-25,Delivered,Wallet,5129.8,10.0
ORD013708,C0532,2024-12-06,Delivered,Net Banking,7322.51,1.0
ORD013709,C1849,2022-02-08,Pending,Debit Card,7172.07,
ORD013710,C0558,2024-09-20,Returned,Debit Card,6611.91,
ORD013711,C1530,2022-03-04,Delivered,Net Banking,4768.8,10.0
ORD013712,C0130,2023-01-17,Delivered,Debit Card,7961.07,1.0
ORD013713,C0746,2022-10-02,Returned,Wallet,2089.91,
ORD013714,C1909,2022-07-23,Delivered,UPI,12606.47,2.0
ORD013715,C1593,2022-06-01,Delivered,Wallet,5707.74,2.0
ORD013716,C1759,2023-02-20,Delivered,Wallet,18146.9,2.0
ORD013717,C1907,2022-12-03,Delivered,Net Banking,1361.01,3.0
ORD013718,C1589,2022-10-04,Returned,Credit Card,5155.88,
ORD013719,C1891,2022-11-06,Delivered,Net Banking,8052.06,9.0
ORD013720,C0863,2022-07-10,Delivered,Debit Card,2696.07,3.0
ORD013721,C1656,2022-08-22,Delivered,Net Banking,13669.63,1.0
ORD013722,C1217,2023-11-10,Delivered,UPI,1852.46,1.0
ORD013723,C1644,2024-11-20,Delivered,Wallet,4102.38,10.0
ORD013724,C1808,2022-12-21,Delivered,Net Banking,12054.49,7.0
ORD013725,C0390,2022-09-21,Cancelled,Credit Card,14643.21,
ORD013726,C0508,2022-04-08,Cancelled,Net Banking,7903.54,
ORD013727,C0590,2024-07-13,Pending,Debit Card,10333.45,
ORD013728,C1247,2022-12-27,Returned,Wallet,5788.15,
ORD013729,C1081,2023-03-02,Delivered,Wallet,4429.14,1.0
ORD013730,C0792,2024-04-26,Delivered,Debit Card,539.55,8.0
ORD013731,C0505,2022-11-29,Delivered,Wallet,3457.91,4.0
ORD013732,C0049,2024-11-28,Delivered,Wallet,12801.89,8.0
ORD013733,C0505,2022-11-25,Cancelled,Wallet,22422.44,
ORD013734,C0209,2022-09-12,Returned,Net Banking,9552.62,
ORD013735,C0306,2023-10-15,Delivered,Credit Card,14409.33,2.0
ORD013736,C1584,2024-07-12,Delivered,Net Banking,9160.18,4.0
ORD013737,C1822,2024-06-24,Cancelled,Net Banking,7912.6,
ORD013738,C0169,2023-09-14,Returned,UPI,7626.2,
ORD013739,C1450,2024-04-01,Delivered,UPI,11126.75,2.0
ORD013740,C1433,2022-04-12,Returned,Debit Card,10569.13,
ORD013741,C0430,2022-10-14,Delivered,Debit Card,13455.67,10.0
ORD013742,C0589,2022-02-06,Delivered,Credit Card,1018.95,8.0
ORD013743,C0367,2022-05-17,Delivered,Debit Card,3462.2,5.0
ORD013744,C0034,2022-11-25,Delivered,UPI,12110.61,8.0
ORD013745,C0054,2022-11-12,Delivered,Net Banking,2732.13,4.0
ORD013746,C1558,2023-04-20,Delivered,Wallet,12980.59,5.0
ORD013747,C0687,2023-09-26,Pending,Wallet,5800.97,
ORD013748,C1845,2022-11-14,Delivered,Credit Card,6547.41,10.0
ORD013749,C1744,2022-11-14,Delivered,UPI,13336.46,8.0
ORD013750,C1056,2022-06-12,Delivered,UPI,8492.73,1.0
ORD013751,C1170,2023-01-18,Delivered,Wallet,12637.63,10.0
ORD013752,C1391,2022-09-17,Delivered,UPI,9298.76,2.0
ORD013753,C0746,2023-05-05,Delivered,Debit Card,3046.92,10.0
ORD013754,C0250,2022-05-31,Delivered,Net Banking,8425.34,10.0
ORD013755,C1102,2024-05-10,Delivered,Wallet,3076.65,3.0
ORD013756,C0152,2022-02-14,Delivered,UPI,12732.81,1.0
ORD013757,C1277,2023-03-20,Delivered,UPI,10213.57,3.0
ORD013758,C0461,2022-06-24,Returned,Credit Card,876.11,
ORD013759,C1855,2022-04-07,Delivered,Net Banking,5252.36,6.0
ORD013760,C0990,2022-07-22,Delivered,Wallet,6309.36,8.0
ORD013761,C1001,2022-07-03,Delivered,Wallet,10183.62,10.0
ORD013762,C0059,2024-04-21,Delivered,Net Banking,6800.76,4.0
ORD013763,C1116,2022-02-28,Delivered,Credit Card,9950.42,6.0
ORD013764,C1572,2023-04-08,Pending,Debit Card,15540.62,
ORD013765,C1708,2024-07-25,Returned,UPI,6793.26,
ORD013766,C1843,2023-02-07,Delivered,Net Banking,8218.19,7.0
ORD013767,C1158,2024-03-15,Delivered,Credit Card,12266.73,7.0
ORD013768,C0107,2022-01-15,Delivered,Wallet,3823.47,1.0
ORD013769,C0348,2023-04-30,Delivered,Debit Card,4755.33,5.0
ORD013770,C0460,2022-02-10,Delivered,Debit Card,11355.53,3.0
ORD013771,C0543,2022-10-07,Delivered,Credit Card,9580.14,6.0
ORD013772,C1856,2023-08-20,Returned,Net Banking,6836.68,
ORD013773,C1737,2022-02-14,Delivered,UPI,5610.48,4.0
ORD013774,C1048,2022-12-25,Returned,Debit Card,1898.62,
ORD013775,C1194,2024-09-27,Returned,Net Banking,12652.46,
ORD013776,C1338,2023-07-20,Cancelled,Net Banking,13377.97,
ORD013777,C0469,2022-11-11,Delivered,Net Banking,1287.27,4.0
ORD013778,C0895,2024-02-02,Delivered,Credit Card,11121.58,7.0
ORD013779,C0598,2023-06-01,Returned,Net Banking,12588.89,
ORD013780,C0632,2022-10-13,Delivered,Net Banking,10657.64,10.0
ORD013781,C0835,2022-08-23,Pending,UPI,10282.05,
ORD013782,C1598,2023-08-14,Delivered,Net Banking,3661.25,4.0
ORD013783,C0006,2024-11-15,Delivered,UPI,11391.97,6.0
ORD013784,C1508,2024-10-01,Delivered,Wallet,9043.37,2.0
ORD013785,C0184,2022-05-21,Delivered,Wallet,1412.87,2.0
ORD013786,C0590,2022-11-18,Delivered,Debit Card,3401.17,6.0
ORD013787,C1818,2023-09-02,Delivered,Net Banking,4671.95,6.0
ORD013788,C0848,2024-04-09,Delivered,Wallet,10622.59,10.0
ORD013789,C1258,2023-01-27,Delivered,Credit Card,8179.48,4.0
ORD013790,C0918,2023-02-19,Delivered,Wallet,934.32,6.0
ORD013791,C0414,2023-07-19,Delivered,Debit Card,14299.41,1.0
ORD013792,C0829,2022-02-01,Delivered,Debit Card,4270.7,6.0
ORD013793,C0818,2024-06-29,Delivered,Wallet,3780.44,7.0
ORD013794,C0937,2023-12-01,Delivered,Net Banking,5980.76,9.0
ORD013795,C0411,2023-10-25,Returned,Debit Card,3143.79,
ORD013796,C1658,2024-03-12,Returned,Wallet,916.9,
ORD013797,C1495,2022-06-14,Pending,Net Banking,10814.54,
ORD013798,C1701,2024-10-07,Delivered,Net Banking,6940.35,1.0
ORD013799,C0886,2024-03-31,Cancelled,Debit Card,4576.66,
ORD013800,C0376,2023-11-11,Returned,Net Banking,16889.91,
ORD013801,C0378,2023-04-24,Cancelled,Credit Card,2949.81,
ORD013802,C0129,2024-07-13,Delivered,Wallet,12536.88,7.0
ORD013803,C0479,2024-01-23,Pending,UPI,13650.78,
ORD013804,C0372,2022-12-14,Delivered,Wallet,99.13,3.0
ORD013805,C1849,2022-04-11,Returned,UPI,14757.5,
ORD013806,C0446,2022-01-04,Delivered,Net Banking,177.87,4.0
ORD013807,C1755,2022-05-11,Delivered,Debit Card,4508.18,9.0
ORD013808,C1434,2022-11-01,Delivered,UPI,16261.37,3.0
ORD013809,C0976,2024-03-30,Delivered,Wallet,1423.25,1.0
ORD013810,C1692,2022-02-11,Delivered,Debit Card,1179.27,2.0
ORD013811,C0764,2022-02-27,Returned,UPI,12805.99,
ORD013812,C0683,2023-07-03,Delivered,Wallet,8132.95,5.0
ORD013813,C1391,2022-11-08,Delivered,Wallet,7968.23,6.0
ORD013814,C0322,2022-07-28,Delivered,Wallet,1780.82,1.0
ORD013815,C1336,2022-07-27,Delivered,Wallet,2159.56,6.0
ORD013816,C0089,2024-08-03,Delivered,Debit Card,14558.68,1.0
ORD013817,C1111,2022-09-02,Delivered,Credit Card,8527.06,1.0
ORD013818,C1028,2022-04-25,Delivered,Wallet,6211.19,7.0
ORD013819,C1369,2022-10-09,Delivered,Net Banking,2217.72,7.0
ORD013820,C0960,2022-09-25,Delivered,Net Banking,5519.59,4.0
ORD013821,C0523,2022-11-09,Delivered,Net Banking,5013.39,1.0
ORD013822,C0580,2023-05-10,Delivered,Wallet,5563.74,3.0
ORD013823,C1484,2022-10-15,Pending,UPI,6293.37,
ORD013824,C1106,2023-03-15,Delivered,Net Banking,3715.74,4.0
ORD013825,C0368,2022-10-11,Delivered,Debit Card,7269.43,7.0
ORD013826,C0828,2024-09-08,Delivered,Net Banking,8476.22,3.0
ORD013827,C1301,2024-10-07,Delivered,UPI,7162.78,6.0
ORD013828,C1909,2024-05-01,Delivered,Net Banking,13782.79,5.0
ORD013829,C1005,2022-08-22,Delivered,UPI,4209.5,5.0
ORD013830,C1311,2023-10-23,Delivered,Debit Card,15912.17,10.0
ORD013831,C1684,2022-11-30,Delivered,UPI,4840.98,2.0
ORD013832,C1274,2024-10-26,Delivered,UPI,14906.89,4.0
ORD013833,C0785,2023-06-05,Delivered,Net Banking,2191.88,8.0
ORD013834,C0780,2022-03-28,Pending,UPI,5278.79,
ORD013835,C0764,2024-03-23,Delivered,Wallet,927.99,4.0
ORD013836,C1841,2022-12-06,Delivered,Credit Card,10179.58,7.0
ORD013837,C0069,2023-05-17,Pending,Credit Card,10602.65,
ORD013838,C1941,2023-08-26,Returned,Debit Card,5282.2,
ORD013839,C0798,2022-01-28,Delivered,Credit Card,7947.65,9.0
ORD013840,C1369,2022-11-02,Delivered,Wallet,9172.13,9.0
ORD013841,C0559,2022-07-16,Delivered,Debit Card,3559.26,3.0
ORD013842,C1628,2023-12-10,Delivered,UPI,11248.31,7.0
ORD013843,C1084,2022-01-23,Delivered,Net Banking,9282.13,3.0
ORD013844,C0118,2022-05-12,Delivered,Net Banking,6046.06,7.0
ORD013845,C0423,2022-03-06,Delivered,Debit Card,11150.07,1.0
ORD013846,C1030,2023-09-01,Delivered,Net Banking,5200.91,9.0
ORD013847,C0407,2022-03-19,Delivered,UPI,12776.28,8.0
ORD013848,C0832,2022-10-10,Delivered,Debit Card,3019.51,9.0
ORD013849,C1652,2022-10-03,Delivered,UPI,4618.33,3.0
ORD013850,C0921,2023-09-09,Delivered,UPI,6973.59,3.0
ORD013851,C1198,2022-06-23,Delivered,Net Banking,16833.53,8.0
ORD013852,C1857,2023-11-22,Delivered,Debit Card,2496.23,10.0
ORD013853,C0362,2024-04-28,Pending,UPI,1586.44,
ORD013854,C0295,2023-12-06,Delivered,Debit Card,1532.28,10.0
ORD013855,C1408,2022-10-06,Delivered,Credit Card,4528.46,5.0
ORD013856,C1258,2023-07-01,Returned,Net Banking,1208.1,
ORD013857,C1010,2022-03-09,Delivered,Debit Card,7171.04,8.0
ORD013858,C1854,2022-11-18,Returned,Debit Card,2740.34,
ORD013859,C1312,2022-04-18,Delivered,Net Banking,5969.18,6.0
ORD013860,C1009,2023-05-20,Delivered,Net Banking,10687.98,5.0
ORD013861,C1673,2023-07-07,Delivered,Net Banking,3097.71,2.0
ORD013862,C1153,2022-08-24,Delivered,Net Banking,6390.11,7.0
ORD013863,C0830,2022-01-24,Delivered,UPI,21181.71,8.0
ORD013864,C0051,2024-03-23,Cancelled,Credit Card,11514.16,
ORD013865,C1178,2022-09-16,Delivered,Wallet,3283.14,7.0
ORD013866,C1458,2022-07-15,Delivered,Net Banking,11999.11,1.0
ORD013867,C0522,2023-06-09,Returned,Debit Card,10687.24,
ORD013868,C0184,2022-05-18,Delivered,Debit Card,4628.87,8.0
ORD013869,C0288,2024-05-06,Delivered,Credit Card,6099.11,5.0
ORD013870,C0703,2023-05-03,Delivered,Credit Card,3249.45,2.0
ORD013871,C0370,2023-04-25,Returned,Debit Card,15802.19,
ORD013872,C1799,2023-12-31,Delivered,Credit Card,5746.77,2.0
ORD013873,C0396,2022-06-02,Delivered,Wallet,9317.31,4.0
ORD013874,C0137,2024-11-22,Cancelled,UPI,3863.17,
ORD013875,C0887,2023-08-05,Delivered,Debit Card,3369.63,6.0
ORD013876,C0485,2022-05-13,Delivered,UPI,11935.63,6.0
ORD013877,C0079,2022-12-03,Delivered,UPI,2981.02,6.0
ORD013878,C1044,2023-07-09,Delivered,Credit Card,6730.1,7.0
ORD013879,C0245,2022-04-16,Delivered,Credit Card,8391.55,1.0
ORD013880,C0934,2022-08-29,Cancelled,UPI,3950.35,
ORD013881,C1935,2022-07-14,Delivered,Debit Card,14278.86,9.0
ORD013882,C0718,2023-08-11,Delivered,Debit Card,1974.05,5.0
ORD013883,C1543,2022-08-13,Delivered,UPI,11244.31,7.0
ORD013884,C0988,2024-04-06,Delivered,UPI,2357.66,3.0
ORD013885,C1671,2023-03-17,Delivered,Debit Card,8026.03,3.0
ORD013886,C0162,2023-02-23,Cancelled,Debit Card,1710.2,
ORD013887,C1186,2024-05-18,Delivered,Debit Card,12269.58,1.0
ORD013888,C1465,2023-04-23,Delivered,Credit Card,10461.51,7.0
ORD013889,C1433,2023-11-05,Delivered,Net Banking,6695.31,6.0
ORD013890,C0774,2023-02-13,Delivered,UPI,1253.01,3.0
ORD013891,C1746,2022-05-08,Delivered,Credit Card,4140.78,4.0
ORD013892,C0434,2022-04-05,Returned,Net Banking,1378.28,
ORD013893,C0702,2022-11-16,Delivered,UPI,15830.65,3.0
ORD013894,C1567,2022-01-22,Cancelled,Net Banking,441.15,
ORD013895,C0661,2022-11-02,Delivered,Wallet,7562.03,2.0
ORD013896,C1501,2022-02-28,Delivered,UPI,8608.95,1.0
