order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
OI043039,ORD014332,P0106,4,1328.66,0.02,5208.35
OI043040,ORD014332,P0150,1,973.54,0.22,759.36
OI043041,ORD014333,P0023,3,1978.69,0.21,4689.5
OI043042,ORD014333,P0012,1,1343.89,0.14,1155.75
OI043043,ORD014333,P0045,3,492.08,0.0,1476.24
OI043044,ORD014334,P0057,2,1079.02,0.28,1553.79
OI043045,ORD014334,P0006,4,1984.86,0.16,6669.13
OI043046,ORD014334,P0105,2,938.94,0.0,1877.88
OI043047,ORD014335,P0137,4,1305.96,0.03,5067.12
OI043048,ORD014336,P0081,3,978.08,0.09,2670.16
OI043049,ORD014337,P0002,2,775.48,0.07,1442.39
OI043050,ORD014337,P0066,2,982.36,0.04,1886.13
OI043051,ORD014338,P0019,3,105.03,0.05,299.34
OI043052,ORD014338,P0125,4,1993.73,0.29,5662.19
OI043053,ORD014338,P0082,4,1630.6,0.07,6065.83
OI043054,ORD014338,P0067,2,776.81,0.03,1507.01
OI043055,ORD014339,P0149,1,1390.51,0.01,1376.6
OI043056,ORD014339,P0147,2,252.88,0.19,409.67
OI043057,ORD014340,P0073,1,1753.25,0.13,1525.33
OI043058,ORD014340,P0079,3,1549.75,0.02,4556.27
OI043059,ORD014341,P0143,3,982.37,0.05,2799.75
OI043060,ORD014341,P0097,1,832.12,0.07,773.87
OI043061,ORD014341,P0096,1,909.32,0.14,782.02
OI043062,ORD014342,P0002,1,775.48,0.23,597.12
OI043063,ORD014342,P0010,2,693.88,0.11,1235.11
OI043064,ORD014342,P0135,4,1312.72,0.07,4883.32
OI043065,ORD014342,P0013,2,1101.37,0.01,2180.71
OI043066,ORD014343,P0065,4,1544.83,0.16,5190.63
OI043067,ORD014343,P0110,2,254.97,0.16,428.35
OI043068,ORD014344,P0130,3,1100.41,0.11,2938.09
OI043069,ORD014344,P0077,1,1499.97,0.16,1259.97
OI043070,ORD014344,P0088,4,1975.36,0.13,6874.25
OI043071,ORD014344,P0119,4,646.09,0.26,1912.43
OI043072,ORD014344,P0144,2,1492.95,0.16,2508.16
OI043073,ORD014345,P0091,4,1366.9,0.12,4811.49
OI043074,ORD014345,P0020,1,1383.79,0.22,1079.36
OI043075,ORD014346,P0041,2,757.74,0.25,1136.61
OI043076,ORD014346,P0007,2,219.4,0.06,412.47
OI043077,ORD014346,P0032,2,1981.16,0.13,3447.22
OI043078,ORD014346,P0088,3,1975.36,0.23,4563.08
OI043079,ORD014346,P0080,1,867.59,0.28,624.66
OI043080,ORD014347,P0041,1,757.74,0.21,598.61
OI043081,ORD014347,P0078,3,1974.18,0.29,4205.0
OI043082,ORD014347,P0048,4,988.37,0.01,3913.95
OI043083,ORD014347,P0081,1,978.08,0.3,684.66
OI043084,ORD014347,P0050,3,1019.77,0.06,2875.75
OI043085,ORD014348,P0010,4,693.88,0.19,2248.17
OI043086,ORD014349,P0079,3,1549.75,0.16,3905.37
OI043087,ORD014350,P0084,4,1257.41,0.07,4677.57
OI043088,ORD014350,P0001,3,505.78,0.04,1456.65
OI043089,ORD014350,P0129,1,980.13,0.12,862.51
OI043090,ORD014350,P0132,4,1395.79,0.12,4913.18
OI043091,ORD014350,P0122,2,445.62,0.07,828.85
OI043092,ORD014351,P0053,2,1726.23,0.03,3348.89
OI043093,ORD014351,P0067,4,776.81,0.23,2392.57
OI043094,ORD014352,P0125,2,1993.73,0.2,3189.97
OI043095,ORD014352,P0089,1,1209.94,0.25,907.46
OI043096,ORD014353,P0088,4,1975.36,0.08,7269.32
OI043097,ORD014353,P0110,1,254.97,0.11,226.92
OI043098,ORD014354,P0064,1,775.8,0.24,589.61
OI043099,ORD014354,P0134,1,1612.09,0.25,1209.07
OI043100,ORD014354,P0098,4,1271.22,0.28,3661.11
OI043101,ORD014355,P0073,3,1753.25,0.14,4523.39
OI043102,ORD014355,P0059,2,966.88,0.0,1933.76
OI043103,ORD014355,P0013,2,1101.37,0.19,1784.22
OI043104,ORD014355,P0028,1,653.5,0.28,470.52
OI043105,ORD014355,P0032,2,1981.16,0.16,3328.35
OI043106,ORD014356,P0102,3,1218.28,0.19,2960.42
OI043107,ORD014356,P0127,3,1657.49,0.24,3779.08
OI043108,ORD014356,P0066,2,982.36,0.21,1552.13
OI043109,ORD014357,P0094,4,1672.49,0.28,4816.77
OI043110,ORD014357,P0091,3,1366.9,0.17,3403.58
OI043111,ORD014357,P0009,3,155.66,0.16,392.26
OI043112,ORD014357,P0089,2,1209.94,0.08,2226.29
OI043113,ORD014358,P0008,2,338.03,0.05,642.26
OI043114,ORD014358,P0123,4,300.28,0.16,1008.94
OI043115,ORD014358,P0121,4,1081.2,0.02,4238.3
OI043116,ORD014358,P0019,1,105.03,0.16,88.23
OI043117,ORD014358,P0026,3,1128.49,0.17,2809.94
OI043118,ORD014359,P0009,4,155.66,0.14,535.47
OI043119,ORD014359,P0113,2,1488.51,0.3,2083.91
OI043120,ORD014359,P0071,4,242.29,0.04,930.39
OI043121,ORD014360,P0023,1,1978.69,0.09,1800.61
OI043122,ORD014360,P0015,2,45.95,0.08,84.55
OI043123,ORD014360,P0073,4,1753.25,0.14,6031.18
OI043124,ORD014360,P0129,2,980.13,0.06,1842.64
OI043125,ORD014361,P0096,2,909.32,0.04,1745.89
OI043126,ORD014361,P0012,3,1343.89,0.27,2943.12
OI043127,ORD014361,P0095,2,1739.32,0.1,3130.78
OI043128,ORD014361,P0079,1,1549.75,0.09,1410.27
OI043129,ORD014361,P0029,4,784.48,0.14,2698.61
OI043130,ORD014362,P0030,4,1251.58,0.11,4455.62
OI043131,ORD014362,P0054,2,761.66,0.19,1233.89
OI043132,ORD014362,P0139,4,1362.1,0.13,4740.11
OI043133,ORD014362,P0095,4,1739.32,0.09,6331.12
OI043134,ORD014363,P0016,2,1485.48,0.24,2257.93
OI043135,ORD014363,P0066,2,982.36,0.06,1846.84
OI043136,ORD014363,P0137,3,1305.96,0.08,3604.45
OI043137,ORD014363,P0128,1,1474.09,0.03,1429.87
OI043138,ORD014363,P0096,2,909.32,0.27,1327.61
OI043139,ORD014364,P0055,4,1472.51,0.0,5890.04
OI043140,ORD014364,P0048,4,988.37,0.21,3123.25
OI043141,ORD014364,P0107,4,1888.98,0.07,7027.01
OI043142,ORD014364,P0103,3,1571.88,0.15,4008.29
OI043143,ORD014364,P0070,1,303.26,0.24,230.48
OI043144,ORD014365,P0080,3,867.59,0.08,2394.55
OI043145,ORD014365,P0107,2,1888.98,0.19,3060.15
OI043146,ORD014365,P0068,2,78.67,0.16,132.17
OI043147,ORD014366,P0009,3,155.66,0.01,462.31
OI043148,ORD014366,P0134,3,1612.09,0.21,3820.65
OI043149,ORD014366,P0039,4,480.43,0.21,1518.16
OI043150,ORD014366,P0079,2,1549.75,0.3,2169.65
OI043151,ORD014367,P0030,1,1251.58,0.2,1001.26
OI043152,ORD014367,P0070,1,303.26,0.25,227.44
OI043153,ORD014367,P0110,3,254.97,0.25,573.68
OI043154,ORD014367,P0026,4,1128.49,0.1,4062.56
OI043155,ORD014367,P0097,4,832.12,0.08,3062.2
OI043156,ORD014368,P0136,1,1795.46,0.26,1328.64
OI043157,ORD014368,P0117,2,633.61,0.19,1026.45
OI043158,ORD014369,P0027,3,1878.46,0.11,5015.49
OI043159,ORD014369,P0048,2,988.37,0.27,1443.02
OI043160,ORD014369,P0067,1,776.81,0.25,582.61
OI043161,ORD014370,P0021,2,1547.1,0.13,2691.95
OI043162,ORD014371,P0124,2,647.08,0.06,1216.51
OI043163,ORD014371,P0008,3,338.03,0.24,770.71
OI043164,ORD014372,P0066,2,982.36,0.29,1394.95
OI043165,ORD014372,P0096,2,909.32,0.12,1600.4
OI043166,ORD014372,P0009,4,155.66,0.05,591.51
OI043167,ORD014373,P0149,2,1390.51,0.21,2197.01
OI043168,ORD014373,P0074,1,611.42,0.26,452.45
OI043169,ORD014373,P0145,1,932.71,0.11,830.11
OI043170,ORD014374,P0115,2,184.48,0.21,291.48
OI043171,ORD014374,P0083,1,1520.74,0.21,1201.38
OI043172,ORD014374,P0076,3,1276.0,0.02,3751.44
OI043173,ORD014374,P0139,4,1362.1,0.17,4522.17
OI043174,ORD014374,P0100,2,171.92,0.29,244.13
OI043175,ORD014375,P0123,1,300.28,0.06,282.26
OI043176,ORD014375,P0089,3,1209.94,0.28,2613.47
OI043177,ORD014376,P0147,1,252.88,0.03,245.29
OI043178,ORD014376,P0073,1,1753.25,0.14,1507.8
OI043179,ORD014376,P0110,4,254.97,0.14,877.1
OI043180,ORD014376,P0104,1,1595.67,0.29,1132.93
OI043181,ORD014377,P0082,4,1630.6,0.19,5283.14
OI043182,ORD014377,P0138,2,1359.85,0.0,2719.7
OI043183,ORD014377,P0089,4,1209.94,0.22,3775.01
OI043184,ORD014378,P0067,2,776.81,0.03,1507.01
OI043185,ORD014378,P0123,2,300.28,0.17,498.46
OI043186,ORD014378,P0064,4,775.8,0.18,2544.62
OI043187,ORD014378,P0092,3,1333.51,0.13,3480.46
OI043188,ORD014379,P0087,4,131.5,0.28,378.72
OI043189,ORD014379,P0092,4,1333.51,0.27,3893.85
OI043190,ORD014379,P0029,2,784.48,0.02,1537.58
OI043191,ORD014379,P0122,3,445.62,0.04,1283.39
OI043192,ORD014380,P0108,2,68.15,0.06,128.12
OI043193,ORD014380,P0096,3,909.32,0.22,2127.81
OI043194,ORD014380,P0032,3,1981.16,0.17,4933.09
OI043195,ORD014380,P0100,4,171.92,0.23,529.51
OI043196,ORD014380,P0042,2,1481.12,0.3,2073.57
OI043197,ORD014381,P0006,3,1984.86,0.01,5895.03
OI043198,ORD014381,P0113,1,1488.51,0.01,1473.62
OI043199,ORD014382,P0015,4,45.95,0.14,158.07
OI043200,ORD014382,P0066,1,982.36,0.21,776.06
OI043201,ORD014382,P0079,1,1549.75,0.07,1441.27
OI043202,ORD014382,P0143,2,982.37,0.03,1905.8
OI043203,ORD014382,P0055,2,1472.51,0.12,2591.62
OI043204,ORD014383,P0101,2,1715.63,0.18,2813.63
OI043205,ORD014383,P0127,1,1657.49,0.26,1226.54
OI043206,ORD014383,P0005,4,1455.81,0.14,5007.99
OI043207,ORD014383,P0018,4,78.55,0.25,235.65
OI043208,ORD014384,P0105,4,938.94,0.3,2629.03
OI043209,ORD014384,P0027,1,1878.46,0.13,1634.26
OI043210,ORD014384,P0023,2,1978.69,0.23,3047.18
OI043211,ORD014385,P0127,4,1657.49,0.16,5569.17
OI043212,ORD014385,P0070,3,303.26,0.08,837.0
OI043213,ORD014385,P0008,1,338.03,0.2,270.42
OI043214,ORD014385,P0018,2,78.55,0.1,141.39
OI043215,ORD014385,P0112,2,1848.46,0.14,3179.35
OI043216,ORD014386,P0147,4,252.88,0.19,819.33
OI043217,ORD014386,P0054,2,761.66,0.22,1188.19
OI043218,ORD014387,P0003,1,793.17,0.17,658.33
OI043219,ORD014387,P0062,1,1941.28,0.01,1921.87
OI043220,ORD014387,P0094,4,1672.49,0.13,5820.27
OI043221,ORD014388,P0084,3,1257.41,0.03,3659.06
OI043222,ORD014389,P0084,2,1257.41,0.27,1835.82
OI043223,ORD014389,P0092,2,1333.51,0.21,2106.95
OI043224,ORD014389,P0027,3,1878.46,0.11,5015.49
OI043225,ORD014389,P0104,4,1595.67,0.23,4914.66
OI043226,ORD014389,P0042,4,1481.12,0.15,5035.81
OI043227,ORD014390,P0029,3,784.48,0.01,2329.91
OI043228,ORD014390,P0079,1,1549.75,0.2,1239.8
OI043229,ORD014390,P0141,1,1303.69,0.1,1173.32
OI043230,ORD014390,P0010,1,693.88,0.26,513.47
OI043231,ORD014390,P0038,4,1976.88,0.27,5772.49
OI043232,ORD014391,P0058,2,932.67,0.08,1716.11
OI043233,ORD014391,P0082,2,1630.6,0.21,2576.35
OI043234,ORD014392,P0126,4,590.08,0.09,2147.89
OI043235,ORD014392,P0125,1,1993.73,0.1,1794.36
OI043236,ORD014392,P0032,4,1981.16,0.13,6894.44
OI043237,ORD014392,P0129,4,980.13,0.28,2822.77
OI043238,ORD014392,P0062,4,1941.28,0.12,6833.31
OI043239,ORD014393,P0141,3,1303.69,0.26,2894.19
OI043240,ORD014393,P0009,3,155.66,0.11,415.61
OI043241,ORD014393,P0050,2,1019.77,0.29,1448.07
OI043242,ORD014393,P0006,1,1984.86,0.07,1845.92
OI043243,ORD014393,P0142,1,1447.88,0.17,1201.74
OI043244,ORD014394,P0119,3,646.09,0.2,1550.62
OI043245,ORD014395,P0027,1,1878.46,0.13,1634.26
OI043246,ORD014395,P0086,3,69.04,0.04,198.84
OI043247,ORD014396,P0119,3,646.09,0.3,1356.79
OI043248,ORD014396,P0065,2,1544.83,0.06,2904.28
OI043249,ORD014396,P0051,4,1446.13,0.24,4396.24
OI043250,ORD014397,P0042,1,1481.12,0.24,1125.65
OI043251,ORD014397,P0068,3,78.67,0.07,219.49
OI043252,ORD014397,P0132,3,1395.79,0.26,3098.65
OI043253,ORD014397,P0014,3,946.87,0.11,2528.14
OI043254,ORD014397,P0145,3,932.71,0.07,2602.26
OI043255,ORD014398,P0045,1,492.08,0.2,393.66
OI043256,ORD014398,P0072,2,1415.08,0.3,1981.11
OI043257,ORD014398,P0098,3,1271.22,0.25,2860.24
OI043258,ORD014398,P0027,1,1878.46,0.18,1540.34
OI043259,ORD014398,P0100,2,171.92,0.22,268.2
OI043260,ORD014399,P0043,3,1576.07,0.08,4349.95
OI043261,ORD014400,P0031,4,610.05,0.14,2098.57
OI043262,ORD014400,P0010,2,693.88,0.18,1137.96
OI043263,ORD014400,P0035,4,1274.35,0.19,4128.89
OI043264,ORD014401,P0109,4,567.91,0.26,1681.01
OI043265,ORD014402,P0123,2,300.28,0.03,582.54
OI043266,ORD014403,P0137,1,1305.96,0.0,1305.96
OI043267,ORD014403,P0049,1,259.87,0.3,181.91
OI043268,ORD014404,P0042,2,1481.12,0.24,2251.3
OI043269,ORD014405,P0062,2,1941.28,0.16,3261.35
OI043270,ORD014405,P0147,1,252.88,0.12,222.53
OI043271,ORD014405,P0048,4,988.37,0.15,3360.46
OI043272,ORD014405,P0033,3,1203.74,0.25,2708.41
OI043273,ORD014406,P0079,2,1549.75,0.16,2603.58
OI043274,ORD014406,P0134,4,1612.09,0.07,5996.97
OI043275,ORD014407,P0090,1,951.73,0.27,694.76
OI043276,ORD014408,P0049,3,259.87,0.06,732.83
OI043277,ORD014408,P0150,1,973.54,0.04,934.6
OI043278,ORD014408,P0027,4,1878.46,0.12,6612.18
OI043279,ORD014409,P0038,3,1976.88,0.16,4981.74
OI043280,ORD014409,P0035,4,1274.35,0.17,4230.84
OI043281,ORD014409,P0137,2,1305.96,0.19,2115.66
OI043282,ORD014409,P0034,1,1849.86,0.06,1738.87
OI043283,ORD014410,P0090,1,951.73,0.18,780.42
OI043284,ORD014411,P0122,1,445.62,0.08,409.97
OI043285,ORD014411,P0004,3,1766.29,0.28,3815.19
OI043286,ORD014411,P0086,2,69.04,0.1,124.27
OI043287,ORD014412,P0002,2,775.48,0.05,1473.41
OI043288,ORD014412,P0087,2,131.5,0.17,218.29
OI043289,ORD014412,P0147,4,252.88,0.1,910.37
OI043290,ORD014412,P0062,2,1941.28,0.3,2717.79
OI043291,ORD014412,P0057,4,1079.02,0.21,3409.7
OI043292,ORD014413,P0064,1,775.8,0.04,744.77
OI043293,ORD014413,P0025,1,342.42,0.26,253.39
OI043294,ORD014413,P0004,2,1766.29,0.3,2472.81
OI043295,ORD014414,P0022,2,1818.43,0.14,3127.7
OI043296,ORD014414,P0026,3,1128.49,0.1,3046.92
OI043297,ORD014414,P0005,3,1455.81,0.14,3755.99
OI043298,ORD014415,P0005,4,1455.81,0.26,4309.2
OI043299,ORD014416,P0119,4,646.09,0.03,2506.83
OI043300,ORD014416,P0110,4,254.97,0.21,805.71
OI043301,ORD014417,P0081,4,978.08,0.03,3794.95
OI043302,ORD014417,P0061,4,1453.44,0.01,5755.62
OI043303,ORD014417,P0110,3,254.97,0.02,749.61
OI043304,ORD014418,P0148,4,55.82,0.15,189.79
OI043305,ORD014418,P0018,2,78.55,0.17,130.39
OI043306,ORD014418,P0043,1,1576.07,0.26,1166.29
OI043307,ORD014418,P0121,4,1081.2,0.2,3459.84
OI043308,ORD014418,P0149,1,1390.51,0.3,973.36
OI043309,ORD014419,P0119,4,646.09,0.14,2222.55
OI043310,ORD014419,P0075,2,622.88,0.02,1220.84
OI043311,ORD014419,P0135,4,1312.72,0.03,5093.35
OI043312,ORD014419,P0072,2,1415.08,0.16,2377.33
OI043313,ORD014419,P0142,4,1447.88,0.22,4517.39
OI043314,ORD014420,P0009,3,155.66,0.04,448.3
OI043315,ORD014420,P0026,3,1128.49,0.22,2640.67
OI043316,ORD014421,P0003,3,793.17,0.17,1974.99
OI043317,ORD014421,P0075,4,622.88,0.1,2242.37
OI043318,ORD014421,P0072,3,1415.08,0.28,3056.57
OI043319,ORD014421,P0133,3,203.67,0.01,604.9
OI043320,ORD014422,P0133,2,203.67,0.15,346.24
OI043321,ORD014422,P0141,4,1303.69,0.14,4484.69
OI043322,ORD014422,P0039,3,480.43,0.28,1037.73
OI043323,ORD014422,P0070,1,303.26,0.23,233.51
OI043324,ORD014423,P0078,2,1974.18,0.21,3119.2
OI043325,ORD014424,P0048,3,988.37,0.01,2935.46
OI043326,ORD014424,P0141,2,1303.69,0.27,1903.39
OI043327,ORD014425,P0003,3,793.17,0.15,2022.58
OI043328,ORD014425,P0150,1,973.54,0.12,856.72
OI043329,ORD014425,P0029,4,784.48,0.1,2824.13
OI043330,ORD014426,P0063,3,1975.17,0.12,5214.45
OI043331,ORD014426,P0008,3,338.03,0.12,892.4
OI043332,ORD014426,P0017,4,553.77,0.19,1794.21
OI043333,ORD014427,P0085,1,593.32,0.23,456.86
OI043334,ORD014427,P0025,2,342.42,0.03,664.29
OI043335,ORD014427,P0057,1,1079.02,0.16,906.38
OI043336,ORD014427,P0098,3,1271.22,0.2,3050.93
OI043337,ORD014427,P0137,4,1305.96,0.05,4962.65
OI043338,ORD014428,P0106,2,1328.66,0.02,2604.17
OI043339,ORD014428,P0090,4,951.73,0.12,3350.09
OI043340,ORD014428,P0029,1,784.48,0.04,753.1
OI043341,ORD014429,P0094,3,1672.49,0.26,3712.93
OI043342,ORD014429,P0102,3,1218.28,0.28,2631.48
OI043343,ORD014429,P0049,2,259.87,0.14,446.98
OI043344,ORD014430,P0071,1,242.29,0.19,196.25
OI043345,ORD014431,P0079,3,1549.75,0.29,3300.97
OI043346,ORD014431,P0125,1,1993.73,0.14,1714.61
OI043347,ORD014431,P0050,4,1019.77,0.27,2977.73
OI043348,ORD014432,P0037,2,1026.94,0.08,1889.57
OI043349,ORD014432,P0062,3,1941.28,0.1,5241.46
OI043350,ORD014433,P0018,3,78.55,0.29,167.31
OI043351,ORD014433,P0102,2,1218.28,0.02,2387.83
OI043352,ORD014434,P0065,2,1544.83,0.06,2904.28
OI043353,ORD014434,P0132,1,1395.79,0.0,1395.79
OI043354,ORD014434,P0092,2,1333.51,0.18,2186.96
OI043355,ORD014435,P0056,3,1526.24,0.11,4075.06
OI043356,ORD014435,P0117,1,633.61,0.12,557.58
OI043357,ORD014435,P0017,3,553.77,0.04,1594.86
OI043358,ORD014435,P0092,4,1333.51,0.2,4267.23
OI043359,ORD014435,P0089,1,1209.94,0.18,992.15
OI043360,ORD014436,P0103,1,1571.88,0.07,1461.85
OI043361,ORD014437,P0047,4,650.06,0.01,2574.24
OI043362,ORD014438,P0070,1,303.26,0.08,279.0
OI043363,ORD014438,P0013,3,1101.37,0.13,2874.58
OI043364,ORD014438,P0014,4,946.87,0.25,2840.61
OI043365,ORD014438,P0076,3,1276.0,0.18,3138.96
OI043366,ORD014439,P0035,2,1274.35,0.16,2140.91
OI043367,ORD014439,P0150,4,973.54,0.19,3154.27
OI043368,ORD014439,P0089,4,1209.94,0.26,3581.42
OI043369,ORD014439,P0092,4,1333.51,0.29,3787.17
OI043370,ORD014439,P0030,3,1251.58,0.09,3416.81
OI043371,ORD014440,P0145,3,932.71,0.02,2742.17
OI043372,ORD014441,P0048,3,988.37,0.15,2520.34
OI043373,ORD014441,P0099,4,894.17,0.09,3254.78
OI043374,ORD014441,P0142,4,1447.88,0.09,5270.28
OI043375,ORD014442,P0091,1,1366.9,0.07,1271.22
OI043376,ORD014442,P0058,1,932.67,0.21,736.81
OI043377,ORD014443,P0135,4,1312.72,0.16,4410.74
OI043378,ORD014443,P0076,3,1276.0,0.09,3483.48
OI043379,ORD014443,P0146,1,1309.86,0.3,916.9
OI043380,ORD014444,P0069,3,1334.69,0.08,3683.74
OI043381,ORD014444,P0112,1,1848.46,0.08,1700.58
OI043382,ORD014444,P0116,3,1491.79,0.05,4251.6
OI043383,ORD014445,P0009,3,155.66,0.19,378.25
OI043384,ORD014445,P0017,4,553.77,0.27,1617.01
OI043385,ORD014445,P0006,4,1984.86,0.27,5795.79
OI043386,ORD014446,P0001,3,505.78,0.2,1213.87
OI043387,ORD014446,P0127,2,1657.49,0.03,3215.53
OI043388,ORD014446,P0101,1,1715.63,0.1,1544.07
OI043389,ORD014446,P0020,1,1383.79,0.2,1107.03
OI043390,ORD014446,P0008,1,338.03,0.09,307.61
OI043391,ORD014447,P0132,1,1395.79,0.15,1186.42
OI043392,ORD014447,P0148,4,55.82,0.29,158.53
OI043393,ORD014447,P0039,4,480.43,0.11,1710.33
OI043394,ORD014447,P0046,3,1377.83,0.17,3430.8
OI043395,ORD014448,P0125,3,1993.73,0.06,5622.32
OI043396,ORD014448,P0144,4,1492.95,0.21,4717.72
OI043397,ORD014448,P0016,4,1485.48,0.19,4812.96
OI043398,ORD014448,P0052,2,613.17,0.17,1017.86
OI043399,ORD014448,P0053,1,1726.23,0.02,1691.71
OI043400,ORD014449,P0005,1,1455.81,0.25,1091.86
OI043401,ORD014449,P0016,1,1485.48,0.21,1173.53
OI043402,ORD014449,P0098,1,1271.22,0.15,1080.54
OI043403,ORD014449,P0033,3,1203.74,0.21,2852.86
OI043404,ORD014449,P0097,1,832.12,0.02,815.48
OI043405,ORD014450,P0026,1,1128.49,0.09,1026.93
OI043406,ORD014450,P0105,4,938.94,0.04,3605.53
OI043407,ORD014450,P0101,4,1715.63,0.07,6382.14
OI043408,ORD014450,P0090,3,951.73,0.24,2169.94
OI043409,ORD014451,P0046,3,1377.83,0.19,3348.13
OI043410,ORD014451,P0123,1,300.28,0.04,288.27
OI043411,ORD014452,P0009,4,155.66,0.11,554.15
OI043412,ORD014453,P0101,4,1715.63,0.12,6039.02
OI043413,ORD014453,P0065,3,1544.83,0.13,4032.01
OI043414,ORD014453,P0105,1,938.94,0.02,920.16
OI043415,ORD014454,P0119,4,646.09,0.0,2584.36
OI043416,ORD014454,P0024,4,1917.9,0.01,7594.88
OI043417,ORD014454,P0023,4,1978.69,0.27,5777.77
OI043418,ORD014455,P0134,2,1612.09,0.26,2385.89
OI043419,ORD014455,P0029,3,784.48,0.08,2165.16
OI043420,ORD014455,P0138,4,1359.85,0.06,5113.04
OI043421,ORD014456,P0120,2,1330.85,0.29,1889.81
OI043422,ORD014456,P0094,2,1672.49,0.0,3344.98
OI043423,ORD014456,P0095,3,1739.32,0.23,4017.83
OI043424,ORD014456,P0116,3,1491.79,0.17,3714.56
OI043425,ORD014457,P0069,2,1334.69,0.06,2509.22
OI043426,ORD014457,P0055,4,1472.51,0.1,5301.04
OI043427,ORD014458,P0105,2,938.94,0.28,1352.07
OI043428,ORD014458,P0022,3,1818.43,0.02,5346.18
OI043429,ORD014458,P0097,2,832.12,0.08,1531.1
OI043430,ORD014458,P0030,3,1251.58,0.26,2778.51
OI043431,ORD014458,P0120,4,1330.85,0.24,4045.78
OI043432,ORD014459,P0019,3,105.03,0.21,248.92
OI043433,ORD014459,P0017,2,553.77,0.25,830.65
OI043434,ORD014459,P0113,4,1488.51,0.0,5954.04
OI043435,ORD014460,P0017,1,553.77,0.29,393.18
OI043436,ORD014461,P0117,2,633.61,0.26,937.74
OI043437,ORD014461,P0109,1,567.91,0.24,431.61
OI043438,ORD014461,P0092,2,1333.51,0.25,2000.26
OI043439,ORD014461,P0119,2,646.09,0.27,943.29
OI043440,ORD014461,P0018,1,78.55,0.2,62.84
OI043441,ORD014462,P0150,3,973.54,0.17,2424.11
OI043442,ORD014462,P0022,1,1818.43,0.2,1454.74
OI043443,ORD014462,P0077,3,1499.97,0.15,3824.92
OI043444,ORD014462,P0047,1,650.06,0.07,604.56
OI043445,ORD014462,P0138,2,1359.85,0.15,2311.74
OI043446,ORD014463,P0076,2,1276.0,0.23,1965.04
OI043447,ORD014463,P0021,4,1547.1,0.28,4455.65
OI043448,ORD014463,P0014,1,946.87,0.08,871.12
OI043449,ORD014464,P0078,4,1974.18,0.09,7186.02
OI043450,ORD014464,P0049,3,259.87,0.06,732.83
OI043451,ORD014464,P0052,4,613.17,0.23,1888.56
OI043452,ORD014464,P0123,4,300.28,0.29,852.8
OI043453,ORD014464,P0131,3,1517.85,0.26,3369.63
OI043454,ORD014465,P0005,1,1455.81,0.09,1324.79
OI043455,ORD014466,P0009,4,155.66,0.19,504.34
OI043456,ORD014466,P0130,2,1100.41,0.12,1936.72
OI043457,ORD014466,P0083,2,1520.74,0.05,2889.41
OI043458,ORD014466,P0086,2,69.04,0.1,124.27
OI043459,ORD014467,P0039,3,480.43,0.1,1297.16
OI043460,ORD014467,P0045,2,492.08,0.2,787.33
OI043461,ORD014467,P0121,4,1081.2,0.17,3589.58
OI043462,ORD014467,P0106,2,1328.66,0.24,2019.56
OI043463,ORD014467,P0129,2,980.13,0.11,1744.63
OI043464,ORD014468,P0029,3,784.48,0.11,2094.56
OI043465,ORD014468,P0144,2,1492.95,0.02,2926.18
OI043466,ORD014468,P0094,3,1672.49,0.03,4866.95
OI043467,ORD014468,P0140,3,1948.58,0.26,4325.85
OI043468,ORD014468,P0043,2,1576.07,0.19,2553.23
OI043469,ORD014469,P0084,1,1257.41,0.01,1244.84
OI043470,ORD014469,P0105,3,938.94,0.17,2337.96
OI043471,ORD014469,P0048,4,988.37,0.05,3755.81
OI043472,ORD014469,P0127,1,1657.49,0.13,1442.02
OI043473,ORD014470,P0075,4,622.88,0.1,2242.37
OI043474,ORD014470,P0112,1,1848.46,0.15,1571.19
OI043475,ORD014470,P0079,1,1549.75,0.2,1239.8
OI043476,ORD014471,P0103,2,1571.88,0.07,2923.7
OI043477,ORD014471,P0141,4,1303.69,0.13,4536.84
OI043478,ORD014472,P0071,3,242.29,0.16,610.57
OI043479,ORD014472,P0118,1,133.15,0.23,102.53
OI043480,ORD014472,P0140,1,1948.58,0.24,1480.92
OI043481,ORD014473,P0037,2,1026.94,0.28,1478.79
OI043482,ORD014473,P0015,4,45.95,0.2,147.04
OI043483,ORD014473,P0016,1,1485.48,0.03,1440.92
OI043484,ORD014474,P0028,3,653.5,0.23,1509.59
OI043485,ORD014474,P0016,3,1485.48,0.28,3208.64
OI043486,ORD014475,P0142,2,1447.88,0.07,2693.06
OI043487,ORD014475,P0099,1,894.17,0.26,661.69
OI043488,ORD014476,P0088,1,1975.36,0.16,1659.3
OI043489,ORD014477,P0039,1,480.43,0.11,427.58
OI043490,ORD014477,P0095,3,1739.32,0.15,4435.27
OI043491,ORD014477,P0028,2,653.5,0.17,1084.81
OI043492,ORD014477,P0085,2,593.32,0.11,1056.11
OI043493,ORD014478,P0113,1,1488.51,0.05,1414.08
OI043494,ORD014479,P0034,1,1849.86,0.24,1405.89
OI043495,ORD014479,P0061,2,1453.44,0.29,2063.88
OI043496,ORD014479,P0049,4,259.87,0.01,1029.09
OI043497,ORD014480,P0135,2,1312.72,0.27,1916.57
OI043498,ORD014480,P0082,4,1630.6,0.24,4957.02
OI043499,ORD014480,P0125,4,1993.73,0.04,7655.92
